change_isced68;sh_25.64_isced02_2012;sh_25.64_isced3_2012;sh_25.64_isced68_2012;mortality_25.64_2010;fertility_25.64_2010;migration_fr_25.64
6.52047E-05;0.00018896;0.000108265;0.000101894;0.0000344308;0.012475588;0.005945755
8.60303E-05;0.00024374;0.000135722;0.00013078;0.0000429992;0.015580243;0.007425407
7.44226E-05;0.000234282;0.000159713;0.000172491;0.0000477944;0.017317711;0.008253468
5.84096E-05;0.000199907;0.000158619;0.000171045;0.0000422918;0.015323895;0.007303234
3.71247E-05;0.000131956;9.60489E-05;7.67118E-05;0.0000258624;0.009370932;0.004466104
4.5946E-05;0.00015434;8.62969E-05;0.000108638;0.0000283779;0.010282391;0.004900497
0.00011446;0.00031661;0.000141057;0.000128516;0.0000477158;0.017289228;0.008239894
3.43013E-05;0.000106468;6.38099E-05;0.000114676;0.0000213031;0.007718914;0.003678766
4.01419E-05;9.93539E-05;8.57239E-05;6.93413E-05;0.0000205956;0.007462566;0.003556593
0.000104954;0.000326087;0.000168365;0.000155755;0.0000535329;0.019396975;0.009244428
7.25343E-05;0.000248975;0.000123889;7.50899E-05;0.0000382041;0.013842775;0.006597345
4.88223E-05;0.000221935;0.00011893;9.22956E-05;0.0000360816;0.013073732;0.006230826
4.10808E-05;0.000143946;9.52985E-05;5.7409E-05;0.0000261769;0.009484865;0.004520403
4.24642E-05;0.000179175;5.83291E-05;3.90118E-05;0.0000265699;0.00962728;0.004588277
1.55522E-05;0.000139107;4.51538E-05;1.95443E-05;0.0000198095;0.007177735;0.003420845
1.1416E-05;0.000101167;6.14213E-05;4.55271E-05;0.0000159577;0.005782065;0.002755681
4.66442E-05;0.000197038;8.86269E-05;6.79326E-05;0.0000300287;0.010880535;0.005185567
4.90471E-05;0.000227951;0.000120601;0.000114788;0.0000385185;0.013956708;0.006651644
1.87555E-05;0.000197235;9.52227E-05;5.99651E-05;0.0000316009;0.011450197;0.005457063
3.47639E-05;0.000221762;9.59899E-05;6.31269E-05;0.0000365533;0.013244631;0.006312274
1.9039E-05;0.000205261;0.000111281;8.6996E-05;0.0000324656;0.011763511;0.005606386
6.43221E-05;0.000333996;0.000157337;0.000153637;0.0000539259;0.019539391;0.009312301
2.14062E-05;0.000122538;9.18331E-05;7.25758E-05;0.0000234255;0.008487957;0.004045285
2.11943E-05;0.000109486;4.32239E-05;4.26865E-05;0.0000175299;0.006351726;0.003027177
1.9055E-05;0.000105436;4.90271E-05;4.77572E-05;0.0000180015;0.006522625;0.003108625
7.0216E-06;0.000140775;9.797E-05;7.47951E-05;0.0000268843;0.009741212;0.004642576
3.58262E-05;0.000207161;9.58819E-05;8.36755E-05;0.0000352955;0.012788902;0.006095078
5.70877E-05;0.000264804;9.2119E-05;8.11875E-05;0.0000386757;0.014013674;0.006678793
4.00021E-05;0.000154573;7.05979E-05;7.37549E-05;0.0000256266;0.009285483;0.004425379
3.42482E-05;0.000181869;9.97058E-05;8.90471E-05;0.0000298715;0.010823569;0.005158418
4.59172E-05;0.000229034;8.06987E-05;8.69537E-05;0.0000324656;0.011763511;0.005606386
5.46655E-05;0.000220456;0.000102968;8.87501E-05;0.0000317581;0.011507163;0.005484213
2.96755E-05;0.000144631;7.57754E-05;5.90399E-05;0.0000258624;0.009370932;0.004466104
0.00016377;0.000214811;0.000110771;0.00015696;0.0000348239;0.012618003;0.006013629
3.96441E-05;0.000150809;4.66511E-05;3.70967E-05;0.0000225608;0.008174643;0.003895963
5.76814E-05;0.000232415;0.000102068;7.35191E-05;0.000034195;0.012390139;0.005905031
4.76266E-05;0.000239443;9.4224E-05;7.57725E-05;0.0000330159;0.011962892;0.005701409
5.2965E-05;0.000154497;0.000103934;8.46558E-05;0.0000286924;0.010396323;0.004954796
7.78976E-05;0.000251496;0.000176015;0.000179389;0.0000475586;0.017232262;0.008212744
1.45461E-05;9.86166E-05;6.39669E-05;7.95917E-05;0.0000186304;0.006750489;0.003217224
1.61707E-05;0.000143103;7.41919E-05;7.21125E-05;0.0000233469;0.008459474;0.004031711
6.39897E-05;0.00018663;0.000103105;9.09351E-05;0.0000319939;0.011592612;0.005524937
4.32073E-05;0.000293896;9.53637E-05;8.77588E-05;0.000039619;0.014355471;0.006841691
8.19969E-05;0.000262114;0.000154216;0.000205965;0.0000498382;0.018058271;0.008606413
7.36279E-05;0.000134103;0.000121252;0.000128011;0.0000282207;0.010225425;0.004873347
0.000105541;7.72668E-05;7.87603E-05;9.07651E-05;0.0000176085;0.006380209;0.003040752
2.25098E-05;0.000225378;4.41645E-05;3.12482E-05;0.0000280635;0.010168459;0.004846198
2.49181E-05;0.000188951;7.28077E-05;4.7782E-05;0.0000290854;0.010538739;0.00502267
2.92937E-05;0.00018454;6.59794E-05;4.73108E-05;0.0000267271;0.009684246;0.004615426
3.99196E-05;0.00015413;6.55654E-05;4.27036E-05;0.0000235042;0.00851644;0.00405886
2.2268E-05;0.000155823;4.94083E-05;2.98424E-05;0.0000210673;0.007633465;0.003638042
4.87184E-05;0.000209469;7.45502E-05;5.42765E-05;0.0000302645;0.010965985;0.005226292
6.3833E-05;0.000162992;7.15594E-05;6.92058E-05;0.0000272774;0.009883628;0.00471045
5.09994E-05;0.000185337;8.57148E-05;5.87834E-05;0.0000267271;0.009684246;0.004615426
9.69014E-05;0.0002592;0.00010884;9.2924E-05;0.0000391474;0.014184572;0.006760242
7.55928E-05;0.000339532;0.00013878;0.000108594;0.0000524323;0.018998212;0.009054381
6.26255E-05;0.000223519;0.000103281;0.000158252;0.0000384399;0.013928225;0.006638069
1.69828E-05;0.000100021;2.54384E-05;1.675E-05;0.0000135208;0.004899089;0.002334863
-0.000109808;0.0003885;0.000237819;0.000387674;0.0000727921;0.026375329;0.01257025
2.60451E-05;0.000236436;8.25061E-05;4.86984E-05;0.0000327014;0.01184896;0.00564711
3.04859E-05;0.000378183;0.000132342;8.2197E-05;0.0000316009;0.011450197;0.005457063
4.86359E-05;0.000359691;0.000147687;9.32602E-05;0.000049288;0.017858889;0.008511389
4.04386E-05;0.000303946;0.000112172;6.3804E-05;0.000042449;0.015380862;0.007330383
4.69468E-05;0.000250748;8.00088E-05;4.906E-05;0.0000359244;0.013016766;0.006203676
3.10177E-05;0.000233417;8.54655E-05;4.04365E-05;0.0000319939;0.011592612;0.005524937
9.96475E-06;0.000156991;5.96147E-05;4.9151E-05;0.0000220106;0.007975262;0.003800939
6.4153E-06;0.000129341;5.75537E-05;5.87098E-05;0.0000213031;0.007718914;0.003678766
4.23005E-05;0.000239465;9.29031E-05;7.27943E-05;0.0000198881;0.007206218;0.00343442
1.64456E-05;0.000162923;6.19399E-05;5.92128E-05;0.0000356886;0.012931317;0.006162952
4.42623E-05;0.000325797;0.000106434;7.34549E-05;0.0000235042;0.00851644;0.00405886
5.65122E-05;0.000305329;0.000118412;7.14807E-05;0.0000437067;0.015836591;0.00754758
2.41377E-05;0.00019157;7.55944E-05;4.5305E-05;0.0000433137;0.015694175;0.007479706
1.69374E-05;0.000150045;5.45005E-05;4.74662E-05;0.0000279063;0.010111492;0.004819048
0.000107644;0.000215629;7.74326E-05;7.03905E-05;0.0000197309;0.007149252;0.003407271
4.35299E-05;0.000152912;7.1619E-05;5.48864E-05;0.0000308934;0.011193849;0.00533489
4.38447E-05;0.000248039;9.07848E-05;7.50357E-05;0.0000265699;0.00962728;0.004588277
5.17722E-05;0.000255094;0.000117539;7.63534E-05;0.0000371035;0.013444012;0.006407298
6.93934E-05;0.000271423;0.000122602;0.000106709;0.000039619;0.014355471;0.006841691
2.65246E-05;0.000252318;8.72282E-05;6.7874E-05;0.0000452003;0.016377769;0.007805501
4.64388E-05;0.00018456;8.10231E-05;5.68742E-05;0.0000377324;0.013671877;0.006515896
3.58346E-05;0.000163005;8.76303E-05;8.15867E-05;0.0000296357;0.01073812;0.005117693
2.0312E-06;0.000205582;0.000131121;0.000164847;0.0000300287;0.010880535;0.005185567
3.86247E-05;0.000208974;0.00011555;9.8704E-05;0.000041034;0.014868166;0.007086037
1.64342E-05;0.0001421;7.11799E-05;6.1661E-05;0.0000345881;0.012532554;0.005972905
1.6995E-05;0.000131743;8.67426E-05;8.3676E-05;0.0000252336;0.009143068;0.004357505
2.43582E-05;0.000216444;0.000123569;9.30965E-05;0.0000257052;0.009313966;0.004438954
7.98912E-06;0.000130473;9.73371E-05;8.20253E-05;0.0000364747;0.013216148;0.0062987
4.50424E-05;0.000324228;0.000104059;0.000106328;0.0000256266;0.009285483;0.004425379
4.15748E-05;0.000268339;0.000119876;9.3912E-05;0.0000475586;0.017232262;0.008212744
2.11525E-05;0.000205858;0.000124047;8.95538E-05;0.0000422918;0.015323895;0.007303234
3.72775E-05;0.000246684;0.000121668;9.73516E-05;0.0000349811;0.012674969;0.006040779
2.98614E-05;0.000182839;9.86756E-05;7.11831E-05;0.0000385185;0.013956708;0.006651644
1.43167E-05;0.000142778;5.68265E-05;4.92212E-05;0.0000321512;0.011649579;0.005552086
1.85105E-05;0.000145434;5.78618E-05;6.43225E-05;0.0000211459;0.007661948;0.003651617
2.59799E-05;0.000181647;8.20605E-05;6.90698E-05;0.000022325;0.008089194;0.003855239
2.96269E-05;0.000183868;8.27798E-05;5.47879E-05;0.0000313651;0.011364748;0.005416339
3.11714E-05;0.000174604;7.84104E-05;6.34171E-05;0.0000290068;0.010510255;0.005009095
2.23685E-05;0.000188948;7.97604E-05;5.22447E-05;0.0000286138;0.01036784;0.004941221
3.44396E-05;0.000191192;9.54653E-05;5.72133E-05;0.0000272774;0.009883628;0.00471045
3.23881E-05;0.000199234;8.7353E-05;9.38633E-05;0.0000296357;0.01073812;0.005117693
4.37094E-05;0.000285559;0.000116668;9.54708E-05;0.0000312865;0.011336265;0.005402764
2.97872E-05;0.000204045;9.72191E-05;9.15298E-05;0.0000422131;0.015295412;0.007289659
8.04253E-05;0.000297869;0.000157714;0.00010786;0.0000333303;0.012076825;0.005755708
2.66495E-05;0.000133195;5.55594E-05;3.36367E-05;0.0000447286;0.016206871;0.007724052
4.04561E-05;0.00025172;9.74577E-05;6.94738E-05;0.0000196523;0.007120769;0.003393696
2.71476E-05;0.000199571;6.52333E-05;6.19322E-05;0.0000394618;0.014298505;0.006814541
3.8112E-05;0.000231887;8.11046E-05;4.19952E-05;0.0000283779;0.010282391;0.004900497
2.259E-05;0.000201421;6.72307E-05;4.72456E-05;0.0000319939;0.011592612;0.005524937
3.6597E-05;0.000221225;9.20589E-05;4.0507E-05;0.0000270416;0.009798179;0.004669726
1.16337E-05;0.000197884;6.07429E-05;3.99997E-05;0.0000335661;0.012162274;0.005796433
-2.72382E-06;7.42538E-05;2.70709E-05;2.89419E-05;0.0000272774;0.009883628;0.00471045
4.66329E-05;0.000251366;0.000123002;0.000105707;0.0000115556;0.004187012;0.001995493
3.76272E-05;0.000196848;0.000105465;0.000110482;0.0000378896;0.013728843;0.006543046
8.49564E-05;0.000374985;0.000230407;0.000212039;0.0000339592;0.012304689;0.005864306
2.26352E-05;0.000205965;3.31895E-05;2.5025E-05;0.0000646954;0.023441572;0.011172047
1.01757E-05;0.000188896;2.14829E-05;1.34419E-05;0.0000258624;0.009370932;0.004466104
2.42351E-05;0.000266239;8.83907E-05;3.52273E-05;0.0000231111;0.008374025;0.003990986
1.20391E-05;0.000171158;4.70577E-05;2.86719E-05;0.0000359244;0.013016766;0.006203676
1.16403E-05;0.000161892;2.99057E-05;2.12762E-05;0.0000229539;0.008317059;0.003963837
1.48841E-05;0.000159383;7.36804E-05;5.34549E-05;0.0000224036;0.008117677;0.003868813
1.59175E-05;0.000146066;5.5527E-05;3.32687E-05;0.0000245261;0.00888672;0.004235332
3.08676E-05;0.000151156;7.79228E-05;3.93541E-05;0.0000208314;0.007548015;0.003597318
4.70152E-05;0.000171566;7.38679E-05;5.22556E-05;0.0000233469;0.008459474;0.004031711
4.67343E-05;0.00031222;0.000167406;0.000176762;0.0000282207;0.010225425;0.004873347
3.13333E-05;0.000188022;6.18004E-05;4.29969E-05;0.0000539259;0.019539391;0.009312301
3.89125E-05;0.000198333;8.65547E-05;3.52584E-05;0.0000264127;0.009570314;0.004561127
3.95593E-05;0.000264929;0.000102414;6.80805E-05;0.0000299501;0.010852052;0.005171993
4.88373E-06;0.000174237;8.79002E-05;8.46779E-05;0.0000374966;0.013586428;0.006475172
1.00533E-05;0.000121716;5.42804E-05;3.80493E-05;0.0000298715;0.010823569;0.005158418
1.50826E-05;0.00018619;6.46999E-05;4.85783E-05;0.0000190234;0.006892905;0.003285098
7.20297E-06;0.000206545;7.49792E-05;4.85085E-05;0.0000276704;0.010026043;0.004778324
1.88121E-05;0.000269209;8.3633E-05;5.84721E-05;0.0000308934;0.011193849;0.00533489
1.24779E-05;0.000252579;0.000103451;7.45133E-05;0.000037418;0.013557945;0.006461597
0.000107076;0.00029666;0.000153818;0.000126214;0.0000374966;0.013586428;0.006475172
2.10646E-05;0.000110098;4.94245E-05;3.80195E-05;0.0000455933;0.016520185;0.007873374
3.30336E-05;0.000175868;9.26978E-05;5.98025E-05;0.0000195737;0.007092286;0.003380121
2.5994E-05;0.0001675;8.4124E-05;3.40168E-05;0.000029164;0.010567222;0.005036245
5.50392E-05;0.000330068;0.000159639;0.00012987;0.0000256266;0.009285483;0.004425379
2.4552E-05;0.000268725;0.000104025;7.18429E-05;0.0000483447;0.017517092;0.008348492
1.23377E-05;0.000221841;8.27291E-05;4.71177E-05;0.0000383613;0.013899742;0.006624494
8.07336E-05;0.000313167;0.00020387;0.000199578;0.0000311292;0.011279299;0.005375614
0.000160447;0.000200603;0.000214487;0.000311379;0.0000532184;0.019283043;0.009190128
3.15483E-05;0.000189717;5.5088E-05;3.3126E-05;0.0000490521;0.01777344;0.008470665
1.67004E-05;0.000237448;4.06498E-05;2.1522E-05;0.0000268057;0.009712729;0.004629001
3.13432E-05;0.000139532;4.22149E-05;2.06261E-05;0.0000139138;0.005041505;0.002402737
2.5536E-05;0.000204398;6.33061E-05;2.39538E-05;0.0000184732;0.006693523;0.003190074
1.56637E-05;0.000109152;4.19645E-05;3.18035E-05;0.000026963;0.009769695;0.004656151
1.33213E-05;0.000228909;0.000100423;8.16685E-05;0.0000171368;0.006209311;0.002959303
3.48154E-05;0.00024529;0.000122774;6.24195E-05;0.0000363961;0.013187665;0.006285125
6.77347E-06;0.000188739;6.89899E-05;6.24123E-05;0.0000396977;0.014383954;0.006855266
1.09327E-05;0.000183492;8.52651E-05;5.12478E-05;0.0000170582;0.006180828;0.002945728
2.30305E-05;0.000418959;0.000142639;0.000105294;0.0000301859;0.010937502;0.005212717
3.28891E-05;0.000187186;5.43559E-05;3.05619E-05;0.0000279849;0.010139975;0.004832623
4.58372E-06;0.000155574;5.508E-05;3.41337E-05;0.0000437067;0.015836591;0.00754758
2.7996E-05;0.000217543;7.1658E-05;4.61412E-05;0.0000213817;0.007747397;0.003692341
1.83009E-05;0.000135725;6.23234E-05;4.67261E-05;0.0000179229;0.006494142;0.003095051
4.57139E-05;0.00024285;0.000103207;8.41486E-05;0.0000319939;0.011592612;0.005524937
2.98986E-05;0.000157671;9.05923E-05;6.79986E-05;0.0000225608;0.008174643;0.003895963
9.53763E-05;0.000203245;0.000120844;9.32598E-05;0.0000377324;0.013671877;0.006515896
2.55496E-05;0.000124086;5.68338E-05;4.08208E-05;0.0000257838;0.009342449;0.004452529
4.55758E-05;0.000142972;9.79407E-05;4.74159E-05;0.0000358458;0.012988283;0.006190101
1.61659E-05;0.000267758;4.93903E-05;2.16288E-05;0.000020124;0.007291668;0.003475145
3.85721E-05;0.000127223;8.95872E-05;7.13471E-05;0.00002374;0.008601889;0.004099585
9.5198E-05;0.000292039;0.000203887;0.000340702;0.0000326228;0.011820477;0.005633535
7.64503E-05;0.000235281;0.000230098;0.000317697;0.0000249977;0.009057619;0.004316781
2.98911E-05;0.000143725;9.86077E-05;0.00013157;0.0000613152;0.0222168;0.010588331
5.96743E-05;0.000182067;9.5908E-05;0.000140038;0.0000837974;0.03036296;0.014470719
5.07246E-05;0.000226312;0.000181419;0.000141698;0.0000284565;0.010310874;0.004914072
-6.72232E-05;0.000323473;0.000247378;0.000304523;0.0000331731;0.012019859;0.005728559
6.22909E-05;0.000161403;0.000154314;0.000250937;0.0000395404;0.014326988;0.006828116
7.97397E-05;0.000291116;0.000196997;0.000196955;0.0000628088;0.022757979;0.010846252
-0.000186471;0.000296298;0.000274292;0.000394907;0.0000400907;0.014526369;0.00692314
7.40851E-05;0.000182497;0.000191159;0.000288994;0.0000483447;0.017517092;0.008348492
-0.00010657;0.000265702;0.000236368;0.000375427;0.0000659531;0.023897302;0.011389243
4.28514E-06;0.000183473;8.11829E-05;7.67998E-05;0.0000454361;0.016463219;0.007846225
3.71934E-05;0.000122367;0.000103519;0.000130842;0.0000577778;0.020935062;0.009977466
7.99934E-06;0.000100998;3.14357E-05;1.95294E-05;0.0000285351;0.010339357;0.009310796
2.37413E-05;8.16735E-05;3.98847E-05;2.98374E-05;0.0000151716;0.005497234;0.004950368
2.77246E-05;0.000120181;4.54377E-05;3.73976E-05;0.0000142283;0.005155437;0.004642573
2.08387E-05;0.000116822;5.02779E-05;2.30212E-05;0.0000194165;0.00703532;0.006335445
2.67891E-05;6.91241E-05;3.37364E-05;2.09311E-05;0.0000189448;0.006864422;0.006181548
3.60945E-05;0.000150545;6.81009E-05;5.24427E-05;0.0000116342;0.004215495;0.003796137
2.08386E-05;0.00020319;5.40337E-05;3.74326E-05;0.0000243689;0.008829754;0.007951368
1.53359E-05;0.000185169;2.9973E-05;1.30766E-05;0.0000277491;0.010054526;0.0090543
2.07619E-05;0.000178921;3.05979E-05;1.15557E-05;0.0000244475;0.008858237;0.007977018
1.71446E-05;0.000178666;3.23473E-05;1.54063E-05;0.0000215389;0.007804363;0.007027984
7.28895E-06;0.000196399;3.83657E-05;1.6518E-05;0.0000221678;0.008032228;0.00723318
1.32055E-05;0.000164163;3.80014E-05;1.04837E-05;0.0000243689;0.008829754;0.007951368
5.35059E-06;0.00028646;3.86367E-05;2.50875E-05;0.0000216175;0.007832846;0.007053633
4.89606E-06;0.000194886;3.29361E-05;1.97661E-05;0.0000301859;0.010937502;0.009849437
2.49648E-05;0.000260816;0.000120276;7.96522E-05;0.0000253908;0.009200034;0.008284813
1.44577E-05;0.000399189;5.75187E-05;1.88092E-05;0.000039619;0.014355471;0.012927386
1.60502E-05;0.000208658;2.29419E-05;1.14319E-05;0.0000432351;0.015665692;0.014107267
2.53373E-05;0.000232322;3.19493E-05;1.91035E-05;0.0000257838;0.009342449;0.008413061
5.38333E-05;0.00011076;2.07973E-05;8.95443E-06;0.0000161935;0.005867514;0.005283813
2.01145E-05;0.000248726;5.016E-05;3.45689E-05;0.0000154074;0.005582683;0.005027317
3.38761E-05;0.000398307;0.000148569;0.000132409;0.000032387;0.011735028;0.010567625
3.03486E-05;0.00028692;0.000135922;0.0001122;0.0000525896;0.019055179;0.017159566
2.31064E-05;0.00012624;4.65486E-05;2.47593E-05;0.0000425276;0.015409345;0.01387642
3.32734E-05;0.000244639;8.01161E-05;3.29684E-05;0.0000199667;0.007234702;0.006514992
1.37298E-05;0.000237325;5.38474E-05;3.03912E-05;0.0000324656;0.011763511;0.010593275
1.43228E-05;0.000157151;4.64936E-05;2.52376E-05;0.0000297929;0.010795086;0.009721189
4.86225E-05;0.000477351;0.000169877;0.000130315;0.0000195737;0.007092286;0.006386744
3.0884E-05;0.000215432;6.0647E-05;3.19442E-05;0.000066975;0.024267582;0.021853438
5.84082E-05;0.000207496;8.80109E-05;6.76726E-05;0.0000288496;0.010453289;0.009413394
1.88817E-05;0.00022756;3.47376E-05;1.22525E-05;0.0000153288;0.0055542;0.005001667
2.62364E-05;0.000141165;6.6465E-05;3.30424E-05;0.0000288496;0.010453289;0.009413394
5.99752E-05;0.00012821;3.73786E-05;2.35793E-05;0.0000165865;0.006009929;0.00541206
3.88204E-05;0.000195963;6.1089E-05;3.59023E-05;0.0000185518;0.006722006;0.0060533
2.33715E-05;0.000222013;5.92378E-05;2.34275E-05;0.0000264913;0.009598797;0.008643907
1.85623E-05;0.000292283;8.74726E-05;5.40397E-05;0.0000289282;0.010481772;0.009439044
4.31005E-05;0.000367023;0.000114288;5.94703E-05;0.0000397763;0.014412437;0.012978685
4.21882E-05;0.000336065;0.00010634;7.35658E-05;0.0000488949;0.017716474;0.015954036
2.06329E-05;0.000224379;6.32382E-05;5.64891E-05;0.0000444142;0.016092939;0.01449201
2.51757E-05;0.000293235;0.000125121;5.97863E-05;0.0000271988;0.009855145;0.008874753
3.0581E-05;0.000302671;9.41898E-05;5.90431E-05;0.0000421345;0.015266929;0.013748172
4.97244E-05;0.000265434;0.0001003;7.75608E-05;0.0000404837;0.014668785;0.013209531
4.62471E-05;0.000194301;8.4265E-05;4.31355E-05;0.0000386757;0.014013674;0.012619591
7.16828E-05;0.000189743;7.40814E-05;8.62177E-05;0.0000284565;0.010310874;0.009285146
7.52572E-05;0.000275286;0.000219554;0.000207219;0.0000266485;0.009655763;0.008695206
4.86461E-05;0.000178924;0.000112033;0.000108527;0.0000559698;0.020279951;0.018262498
7.33268E-05;0.000288758;0.000128574;8.29827E-05;0.0000340378;0.012333172;0.011106266
4.35755E-05;0.000338494;0.000125871;7.60761E-05;0.0000415057;0.015039065;0.013542976
2.49565E-05;0.000300422;9.65735E-05;6.68949E-05;0.0000433137;0.015694175;0.014132916
5.52183E-05;0.000280649;0.000149441;0.000112114;0.0000372608;0.013500979;0.012157899
0.000100473;0.000335599;0.00016669;0.00012888;0.0000448072;0.016235354;0.014620258
4.10438E-05;0.000208862;0.000119035;7.88704E-05;0.0000540045;0.019567874;0.017621258
2.50016E-05;0.00021394;8.25377E-05;5.9824E-05;0.0000363961;0.013187665;0.011875753
1.6681E-05;0.000184724;5.9351E-05;4.92386E-05;0.0000321512;0.011649579;0.010490676
2.6678E-05;0.000310327;7.31704E-05;4.37871E-05;0.0000271202;0.009826662;0.008849104
1.72899E-05;0.000374308;0.000128334;8.25917E-05;0.0000356886;0.012931317;0.011644907
1.45419E-05;0.000179528;6.89458E-05;5.63195E-05;0.0000503099;0.018229169;0.016415728
4.67287E-05;0.000156542;7.95013E-05;6.39896E-05;0.0000271988;0.009855145;0.008874753
3.85854E-05;0.000216298;9.1077E-05;8.85295E-05;0.0000251549;0.009114585;0.008207864
2.30013E-05;0.000153093;6.76675E-05;5.22182E-05;0.0000352955;0.012788902;0.011516659
2.30562E-05;0.000115231;4.78411E-05;3.02086E-05;0.0000225608;0.008174643;0.007361428
4.68054E-05;0.000217801;9.42463E-05;6.09548E-05;0.0000177657;0.006437175;0.005796804
2.33877E-05;0.000237168;6.86039E-05;4.12429E-05;0.0000347453;0.01258952;0.011337112
2.54057E-05;0.00024417;8.89528E-05;6.00531E-05;0.0000331731;0.012019859;0.010824121
2.65621E-05;0.000188201;6.349E-05;3.58136E-05;0.0000350597;0.012703452;0.011439711
8.38012E-06;0.000267134;8.52337E-05;5.0961E-05;0.0000274346;0.009940594;0.008951702
3.02965E-05;0.000235328;6.61982E-05;4.06196E-05;0.000037418;0.013557945;0.012209198
2.95212E-05;0.000173922;6.39454E-05;3.46157E-05;0.0000329373;0.011934409;0.010747172
2.32956E-05;0.00021527;6.45307E-05;4.45757E-05;0.0000248405;0.009000652;0.008105266
1.37323E-05;0.00017099;7.57274E-05;3.34947E-05;0.0000294785;0.010681154;0.009618591
7.70534E-06;0.0001909;4.06429E-05;1.99957E-05;0.0000263341;0.009541831;0.008592608
2.25036E-05;0.000321726;6.31782E-05;3.54082E-05;0.0000251549;0.009114585;0.008207864
1.79926E-05;0.000361903;0.00011139;7.26699E-05;0.0000396977;0.014383954;0.012953036
9.58056E-06;0.000238957;6.56361E-05;4.4059E-05;0.0000470869;0.017061363;0.015364096
2.37875E-05;0.000236432;5.61059E-05;4.23758E-05;0.0000308148;0.011165366;0.010054634
1.03022E-05;0.000244055;9.34166E-05;7.70209E-05;0.000030972;0.011222332;0.010105933
2.43822E-05;0.000217991;7.57931E-05;4.78754E-05;0.0000366319;0.013273114;0.011952702
2.12147E-05;0.000333022;0.000118802;7.45841E-05;0.0000297929;0.010795086;0.009721189
3.23696E-05;0.000390244;0.000106552;8.71569E-05;0.0000451217;0.016349286;0.014722856
1.24295E-05;0.000268526;8.32595E-05;5.51678E-05;0.0000501527;0.018172203;0.016364429
1.26973E-05;0.000166069;7.42307E-05;5.4134E-05;0.0000375752;0.013614911;0.012260497
5.10412E-05;0.00028227;0.00017617;0.000176942;0.0000264127;0.009570314;0.008618257
2.01613E-05;0.000170927;4.32073E-05;2.2623E-05;0.0000475586;0.017232262;0.015517993
3.5813E-05;0.000282448;7.90523E-05;4.00257E-05;0.0000224036;0.008117677;0.007310129
3.33261E-05;0.000260255;0.000180691;0.000136593;0.0000364747;0.013216148;0.011901403
2.93374E-05;0.000346231;0.000239683;0.000199776;0.0000415843;0.015067548;0.013568625
3.84196E-05;0.000383481;0.000153525;0.000138515;0.0000585639;0.021219892;0.019108934
-0.000131766;0.000500674;0.00030987;0.000351942;0.0000517249;0.018741865;0.016877421
3.8467E-05;0.000262361;0.000137204;0.000136533;0.0000891428;0.032299809;0.029086619
6.56712E-05;0.000293286;0.000216755;0.000220426;0.0000385185;0.013956708;0.012568292
0.000114435;0.000312975;0.000185941;0.000335791;0.0000518035;0.018770348;0.01690307
0.000181061;0.000372561;0.000189072;0.000286018;0.0000590355;0.021390791;0.019262831
9.33628E-06;0.000256838;3.20442E-05;5.83808E-06;0.0000571489;0.020707197;0.006693983
2.70222E-06;0.000145021;1.67842E-05;1.0473E-05;0.0000282207;0.010225425;0.003305557
8.2064E-06;0.000127021;1.64951E-05;9.43019E-06;0.0000176085;0.006380209;0.00206252
1.93973E-05;0.000142689;2.17851E-05;1.32284E-05;0.0000152502;0.005525717;0.00178629
1.11541E-05;0.000189271;2.63636E-05;7.74848E-06;0.0000177657;0.006437175;0.002080936
1.13804E-05;0.000217994;2.38496E-05;1.46102E-05;0.0000218534;0.007918295;0.002559735
2.01581E-05;0.000246956;6.64139E-05;3.53137E-05;0.000025548;0.009257;0.002992496
2.1978E-05;0.000154896;5.35667E-05;3.56854E-05;0.0000325442;0.011791994;0.003811979
1.53863E-05;0.000143675;2.03909E-05;1.24097E-05;0.0000238186;0.008630372;0.002789927
8.38926E-06;0.000217862;3.7667E-05;2.30676E-05;0.0000180801;0.006551108;0.002117766
1.45194E-05;0.000188325;4.19472E-05;1.38552E-05;0.0000282993;0.010253908;0.003314765
3.42272E-05;0.000115825;2.71849E-05;7.58989E-06;0.0000260983;0.009456382;0.003056949
1.98899E-05;0.000201221;4.17769E-05;1.43437E-05;0.000015093;0.005468751;0.001767874
1.47133E-05;0.000167115;3.48966E-05;2.30377E-05;0.000025548;0.009257;0.002992496
6.65903E-06;0.000141505;3.37519E-05;1.57401E-05;0.0000218534;0.007918295;0.002559735
1.43214E-05;9.73027E-05;2.98953E-05;1.83585E-05;0.0000186304;0.006750489;0.00218222
2.2072E-05;0.0001325;4.3863E-05;1.61128E-05;0.0000145427;0.005269369;0.001703421
3.28779E-06;0.000158911;4.34865E-05;2.86357E-05;0.000020124;0.007291668;0.002357166
1.51789E-05;0.000169938;4.22406E-05;1.63501E-05;0.0000208314;0.007548015;0.002440035
1.46941E-05;0.000131385;5.49922E-05;2.48085E-05;0.0000212245;0.007690431;0.002486073
1.62898E-05;0.000125428;3.27696E-05;1.70129E-05;0.0000137566;0.004984538;0.001611344
7.65826E-06;0.000111578;1.33943E-05;6.45036E-06;0.000016901;0.006123862;0.001979651
2.25987E-05;0.000121716;1.8096E-05;5.63457E-06;0.0000144641;0.005240886;0.001694213
6.23295E-06;0.00016967;2.99041E-05;2.21655E-05;0.0000146999;0.005326335;0.001721836
